name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Niyonsaba Jacqueline,driver9e55edfa@example.com,DL00907,127,46380.36,0.9879286596673,0.7942105244214998,17.346653837202012,0.7654596224357807,"{""highway"": 71.03260766565147, ""city"": 32.9248826811553, ""residential"": 15.311341692519727}",5,34,0.7827991320689922,0.9983295690845212,3.038192598027273,5,['Basic'],"[""R353"", ""R046"", ""R148""]",0.35790850908533567,907
Munyaneza Anitha,driverb6e12786@example.com,DL00908,177,35809.82,0.8615457016101656,0.7132790111653355,6.900833668011176,0.8422461737557956,"{""highway"": 69.2275518148242, ""city"": 25.977186938489563, ""residential"": 22.35019177550322}",2,4,0.657523620012957,0.9843747087522613,3.065522083619788,2,"['Basic', 'Advanced']","[""R087"", ""R403"", ""R294""]",0.4736000407275768,908
Iyamuremye Anitha,driverfbc54af4@example.com,DL00909,90,40973.09,0.9292183455717982,0.7901007631248999,15.85499054806983,0.7385807283873946,"{""highway"": 55.447610743252085, ""city"": 29.33744725416207, ""residential"": 24.53042519556153}",42,2,0.6505430441160138,0.9264379012657482,4.382685598600473,5,['Basic'],"[""R411"", ""R143"", ""R455""]",0.28842070113911344,909
Iyamuremye Anitha,drivercbcab1dc@example.com,DL00910,47,25290.47,0.5530137532091929,0.9676593336500215,16.148170010146586,0.8832413192305071,"{""highway"": 71.39884330688093, ""city"": 22.888717072086187, ""residential"": 22.742160032601127}",20,22,0.9692196474670218,0.879092022942477,4.9820232830692115,3,"['Basic', 'Advanced']","[""R333"", ""R064"", ""R322""]",0.3874602965794586,910
Ndagijimana Eric,driver5526013e@example.com,DL00911,109,27371.86,0.672000359678002,0.9956763429050929,0.718786488355905,0.9558071808914672,"{""highway"": 57.19344506136659, ""city"": 20.434366175876747, ""residential"": 20.89595235344392}",26,12,0.8171894144601619,0.8128294025480162,3.8457733203689397,1,['Basic'],"[""R064"", ""R354"", ""R457""]",0.3580726532012628,911
Rwigema Anitha,driverc35f7cb0@example.com,DL00912,174,47363.71,0.8302852706064002,0.9360993530982047,17.7838009477056,0.8025668833651871,"{""highway"": 64.90810969804548, ""city"": 24.483261447670163, ""residential"": 17.776921307795238}",28,24,0.7729731807035363,0.7432814720293872,4.412201051487434,5,"['Basic', 'Advanced']","[""R484"", ""R212"", ""R426""]",0.18644352240943607,912
Kamanzi Thierry,driver086a99d1@example.com,DL00913,72,35351.05,0.5198966575235147,0.9489721248097395,4.4383220964077035,0.8646907163410831,"{""highway"": 70.25964632296625, ""city"": 25.906796063902554, ""residential"": 22.375743111940167}",39,25,0.7927076969507432,0.8701971461996303,3.8982610507768225,1,"['Basic', 'Advanced']","[""R455"", ""R469"", ""R016""]",0.10806946192203033,913
Munyaneza Jacqueline,driverc14c2758@example.com,DL00914,43,33774.21,0.6666318540845743,0.7015514436053897,18.847581360595978,0.8075834878656991,"{""highway"": 65.15664932031086, ""city"": 23.560944642135517, ""residential"": 19.50498624416408}",31,23,0.6638108775127071,0.9881741811660929,4.094567932855478,1,['Basic'],"[""R309"", ""R360"", ""R469""]",0.23340894330680434,914
Ndagijimana Odette,driver24cb56a0@example.com,DL00915,43,27419.19,0.6035801091555408,0.7341429237554719,18.274691959327917,0.7644935281582128,"{""highway"": 60.38148320764286, ""city"": 33.43472993754849, ""residential"": 17.941555851986532}",9,1,0.8474756528547833,0.9643781525948688,4.690730703557645,1,['Basic'],"[""R330"", ""R190"", ""R104""]",0.18616828548724082,915
Rwigema Emmanuel,driverc25e4417@example.com,DL00916,98,4973.17,0.6812384677149608,0.9648860125637664,3.6401001440793936,0.7468612246307743,"{""highway"": 73.12189929042532, ""city"": 21.188999485911076, ""residential"": 17.64992739674162}",30,16,0.7665757296284821,0.8510547178053465,4.545532444102706,3,"['Basic', 'Advanced']","[""R339"", ""R229"", ""R187""]",0.4305935251796601,916
Ndagijimana Emmanuel,driverc4f5280b@example.com,DL00917,49,24423.58,0.5393379322566074,0.9753162294374722,5.447806469074151,0.8003057599702237,"{""highway"": 73.26729764418982, ""city"": 31.72294200319741, ""residential"": 17.603303926649676}",38,18,0.708010994215039,0.8596065698267242,4.782255152638935,1,['Basic'],"[""R029"", ""R187"", ""R273""]",0.1531009986504196,917
Niyonsaba Anitha,driver3ccfd6c1@example.com,DL00918,149,42873.86,0.5652471092628129,0.8073789017861901,18.463730541602725,0.9709382434356335,"{""highway"": 60.50133871704969, ""city"": 23.73725556026079, ""residential"": 15.460585514117037}",36,6,0.6814958525278854,0.9749099288012113,3.4361194240039117,2,['Basic'],"[""R156"", ""R247"", ""R194""]",0.15338078577178008,918
Uwase John,driverb3f048ba@example.com,DL00919,10,48991.68,0.7485610723350378,0.7765069485103276,12.70896100962797,0.960621938478699,"{""highway"": 65.76908778053661, ""city"": 23.701119355615937, ""residential"": 20.00540886936435}",8,14,0.8398452826228416,0.8941387720728491,4.424006987049886,5,['Basic'],"[""R444"", ""R193"", ""R484""]",0.2638862476677135,919
Ndagijimana Alice,driverfd338a4e@example.com,DL00920,151,32601.09,0.7223431541214549,0.7327305323602542,2.4256326261409695,0.860480879140673,"{""highway"": 56.94355413418959, ""city"": 30.414109489551887, ""residential"": 18.429343002500314}",6,1,0.8417820334605786,0.7267096318780395,3.439475539042353,3,"['Basic', 'Advanced']","[""R368"", ""R128"", ""R189""]",0.4377600478842869,920
Kamanzi Jacqueline,driver7d70c7a0@example.com,DL00921,51,8002.59,0.5808469858711179,0.9632941084014156,11.783958730517611,0.9900931288078215,"{""highway"": 73.35191870451118, ""city"": 23.346994632470075, ""residential"": 21.23115284233237}",12,3,0.7559464496372861,0.8122094919059966,3.8818100779949583,1,['Basic'],"[""R140"", ""R115"", ""R270""]",0.38171119128597764,921
Mukamana John,driver11700c72@example.com,DL00922,31,14143.09,0.9359521986632318,0.732329099843565,14.308420271874862,0.9316910555378318,"{""highway"": 66.68089071882102, ""city"": 20.815788209512355, ""residential"": 20.25406742105478}",36,27,0.7075329616318163,0.7939456304640357,4.453782027685975,1,['Basic'],"[""R363"", ""R009"", ""R449""]",0.4245598058968908,922
Kamanzi John,driver8948215c@example.com,DL00923,38,10917.74,0.6134681659305447,0.9822123058409261,5.631745579505141,0.9871135667987261,"{""highway"": 59.68537691221615, ""city"": 31.00701430747575, ""residential"": 20.156128039780725}",35,16,0.8734710130068433,0.8678929543167595,4.643901745590512,4,"['Basic', 'Advanced']","[""R023"", ""R224"", ""R314""]",0.32119020017800304,923
Mukamana John,driverc3201ff8@example.com,DL00924,191,8156.38,0.6042972172667398,0.9076971368802285,7.860214078270437,0.8275428749051092,"{""highway"": 65.51035294265371, ""city"": 21.402603751309574, ""residential"": 20.367504525746277}",36,37,0.7764821033638937,0.9106819544742956,3.2087678022347905,1,"['Basic', 'Advanced']","[""R180"", ""R307"", ""R249""]",0.1307300419548485,924
Iyamuremye Odette,drivera0464e9e@example.com,DL00925,196,7769.87,0.8061282644725547,0.762217479600234,16.6661542793818,0.7781747107552572,"{""highway"": 73.26480053440585, ""city"": 26.019189064888003, ""residential"": 18.76432157425566}",45,16,0.8110472241153655,0.7595173454368892,4.457795898700346,4,"['Basic', 'Advanced']","[""R174"", ""R245"", ""R043""]",0.15447211659957316,925
Mukamana Eric,driver84fdf395@example.com,DL00926,145,12802.51,0.7193726982179831,0.788597882336638,18.890669407536056,0.7445400342241136,"{""highway"": 62.09178954690861, ""city"": 29.531178440471606, ""residential"": 20.889476157824372}",13,35,0.8147254581277343,0.718500957938699,3.0786410494927403,4,['Basic'],"[""R192"", ""R301"", ""R082""]",0.26558600010643035,926
Niyonsaba Jacqueline,driver04b031a4@example.com,DL00927,163,14521.12,0.6792358441272123,0.7230460869141198,7.935091037967732,0.8003453414988169,"{""highway"": 64.35112776371336, ""city"": 21.050910856154356, ""residential"": 20.990318218613538}",14,24,0.8904093977057019,0.9630012567282077,3.3520463859407963,5,"['Basic', 'Advanced']","[""R376"", ""R266"", ""R291""]",0.36469850484311706,927
Niyonsaba Claude,driver0dea23eb@example.com,DL00928,75,30603.94,0.9288058235749991,0.9125093385306657,3.5675084103058614,0.7410520958294224,"{""highway"": 69.31043715921788, ""city"": 32.228849064973765, ""residential"": 24.704854049591525}",27,15,0.6677368845863088,0.7076103558596157,4.684762688825424,3,['Basic'],"[""R486"", ""R004"", ""R332""]",0.3255928117573702,928
Ndagijimana Emmanuel,driver22035d33@example.com,DL00929,94,3400.42,0.9001572296930341,0.7177749121690605,6.535150988776334,0.8013106638797303,"{""highway"": 66.10038555223724, ""city"": 21.0976987289414, ""residential"": 16.230299225249368}",15,13,0.8775359737990005,0.8357609369836789,4.437917532378712,2,"['Basic', 'Advanced']","[""R444"", ""R096"", ""R134""]",0.27166683168805084,929
Iyamuremye Eric,driverd199cb6e@example.com,DL00930,157,25326.33,0.7984771662027834,0.9593663426140646,11.854502220686172,0.833711915738456,"{""highway"": 70.55949479231019, ""city"": 31.5473188370747, ""residential"": 24.993768924926016}",44,20,0.693837448540681,0.9503409517136998,3.975473784870231,3,['Basic'],"[""R311"", ""R482"", ""R424""]",0.17867661713342253,930
Munyaneza Jean,driver1c96841d@example.com,DL00931,129,18052.02,0.6845699114557561,0.7501921888123365,1.350943952058695,0.9731839896451802,"{""highway"": 57.9485605740765, ""city"": 29.28915431956723, ""residential"": 17.81637348039326}",14,19,0.8878256460720326,0.8678664705485419,4.335183583189001,4,"['Basic', 'Advanced']","[""R398"", ""R034"", ""R410""]",0.12059969589425412,931
Rwigema Anitha,driver528898d1@example.com,DL00932,69,45901.58,0.8580898020743732,0.9684936723739914,17.957269186149794,0.7724145250393327,"{""highway"": 70.92113162964034, ""city"": 27.08869144506003, ""residential"": 18.298522018605233}",31,37,0.7935478998572569,0.9469830494911795,4.560595462894253,5,"['Basic', 'Advanced']","[""R261"", ""R171"", ""R336""]",0.28516363912720055,932
Iyamuremye John,driver1e8a75b7@example.com,DL00933,173,15044.40,0.9916950119720285,0.8094057262494299,2.1545202463808613,0.8042344709795278,"{""highway"": 62.577452578392695, ""city"": 23.574343169674123, ""residential"": 19.621787478367516}",28,30,0.8300402087785305,0.9298996472980985,3.6945195622464055,2,['Basic'],"[""R320"", ""R057"", ""R089""]",0.48580029328350904,933
Kamanzi Eric,driver91a78750@example.com,DL00934,157,23089.53,0.7806359449035956,0.9361971714880445,16.30540540917798,0.9845796552231589,"{""highway"": 72.10577511215158, ""city"": 26.80926915382996, ""residential"": 20.767443555976854}",24,3,0.6671150185350878,0.7785264139010957,4.226749303588661,1,"['Basic', 'Advanced']","[""R417"", ""R343"", ""R171""]",0.34030458245883183,934
Umuhoza Anitha,driver86978149@example.com,DL00935,84,4004.20,0.5517211268422719,0.9491459072896546,8.9401259976514,0.7201931698222095,"{""highway"": 60.2102865133249, ""city"": 29.777604625057094, ""residential"": 20.694822029141534}",6,4,0.6808252581265152,0.9238560544503858,3.0002372343340618,1,['Basic'],"[""R453"", ""R495"", ""R006""]",0.17081519283225105,935
Rwigema Anitha,driverafc5bc5e@example.com,DL00936,197,32711.39,0.6192136772361101,0.9462611857891191,7.509679631387598,0.7441176916635427,"{""highway"": 57.19573896217329, ""city"": 24.466910350955143, ""residential"": 22.736523771161842}",50,13,0.8145418648155147,0.944068042236897,3.2568945634497934,3,['Basic'],"[""R054"", ""R240"", ""R425""]",0.1681566117824866,936
Uwase Odette,driver08385a19@example.com,DL00937,121,40842.52,0.8528054843013184,0.889437185019527,18.864642305050367,0.9509046732964814,"{""highway"": 71.46714357269472, ""city"": 32.62425111042624, ""residential"": 23.074546537621078}",46,23,0.6917558556878101,0.8121244243906518,3.9693847673328593,3,"['Basic', 'Advanced']","[""R121"", ""R176"", ""R191""]",0.3881923570076463,937
Mugisha Eric,driver2b88ba50@example.com,DL00938,172,7858.22,0.739213092654236,0.8580168437169388,8.600985693422144,0.9274560748285204,"{""highway"": 69.72091703307562, ""city"": 27.87704916989641, ""residential"": 22.722535515943612}",27,6,0.9797229062144516,0.9693606182625589,3.8532419822789286,1,['Basic'],"[""R200"", ""R308"", ""R303""]",0.38406028809232795,938
Kamanzi Claude,driver961ada22@example.com,DL00939,200,1445.84,0.5682724217490759,0.9148550601830145,10.298042597229019,0.8672168692105139,"{""highway"": 66.88702342793553, ""city"": 31.45830338594983, ""residential"": 22.249325529054254}",24,31,0.9361397790988348,0.9786967041410899,3.1291955419898976,3,"['Basic', 'Advanced']","[""R425"", ""R264"", ""R464""]",0.42418465904147284,939
Niyonsaba Thierry,driverbe42fb21@example.com,DL00940,186,18440.82,0.6530017315493337,0.9521003347694019,5.295027703365687,0.8397161925545646,"{""highway"": 61.59765554094757, ""city"": 32.64075098185099, ""residential"": 19.597115902052128}",40,0,0.881230648785706,0.772901330242293,4.399466654716427,4,['Basic'],"[""R270"", ""R140"", ""R245""]",0.29685802369207703,940
Iyamuremye Alice,driver39e055f0@example.com,DL00941,172,22369.58,0.5523871978283605,0.980589939324521,3.024265906951796,0.7780856755529912,"{""highway"": 73.87214759847706, ""city"": 34.642346766058076, ""residential"": 16.123304177604904}",46,9,0.7062500173255265,0.9753034548757221,3.771355640093086,1,['Basic'],"[""R006"", ""R058"", ""R289""]",0.47766497914038397,941
Kamanzi Alice,driver945a9fc3@example.com,DL00942,133,15027.72,0.7852395952979012,0.9708384949840501,0.6085324619395007,0.7913974082504515,"{""highway"": 63.42169584613609, ""city"": 21.279063184511546, ""residential"": 19.68120690269005}",2,4,0.8281496938344948,0.8535551514843718,4.845588871032542,2,['Basic'],"[""R163"", ""R133"", ""R164""]",0.1857254774724884,942
Uwase Thierry,driverc62f64f5@example.com,DL00943,83,19918.72,0.857970808835033,0.7945883248640396,7.7868189229084,0.7997299268414904,"{""highway"": 73.15862527205036, ""city"": 31.455817951023313, ""residential"": 24.603441103406176}",19,34,0.8097679745557247,0.9667697653568124,3.2320007237563235,3,"['Basic', 'Advanced']","[""R091"", ""R138"", ""R027""]",0.14381588818320212,943
Kamanzi Alice,drivera589a31e@example.com,DL00944,100,20187.82,0.5802629038656824,0.7903631541509815,16.417814060694113,0.7177026683595823,"{""highway"": 71.71906116049053, ""city"": 24.243423792902774, ""residential"": 16.04266129758758}",40,23,0.7090178839293656,0.8997260667402265,4.541838298356435,5,['Basic'],"[""R356"", ""R059"", ""R300""]",0.12994056547354074,944
Mugisha Jean,driverdc6be596@example.com,DL00945,12,17169.49,0.7782498052202858,0.7796795083597107,0.9758657058376693,0.7670344169954048,"{""highway"": 70.23765631032771, ""city"": 26.959495618539638, ""residential"": 16.335548875036302}",50,17,0.930759431071481,0.8416165380956167,3.7789019344920733,2,['Basic'],"[""R151"", ""R093"", ""R487""]",0.3768788800907652,945
Mugisha Eric,driver85e541eb@example.com,DL00946,38,34978.89,0.7088408847906107,0.8091963544033418,4.342733598790061,0.882226720533283,"{""highway"": 65.49663333119727, ""city"": 26.98103686752564, ""residential"": 18.082532877636574}",7,10,0.6512543417773405,0.9811538626087509,4.220682538242405,4,['Basic'],"[""R385"", ""R399"", ""R318""]",0.2822291104311192,946
Ndagijimana Anitha,driverf1d4dcf0@example.com,DL00947,171,25692.51,0.7966970983936084,0.8988028738484932,19.538727697293567,0.7337589656736203,"{""highway"": 57.24817245400391, ""city"": 32.60622011115436, ""residential"": 18.260420543724223}",20,17,0.8674369519648072,0.7482541251522185,4.303719980868868,2,['Basic'],"[""R296"", ""R304"", ""R136""]",0.3683738758510815,947
Umuhoza Jean,driver78984cd9@example.com,DL00948,32,26749.48,0.8176405538668795,0.8339085905891216,4.3302721307714656,0.9621521874354011,"{""highway"": 62.41738212322798, ""city"": 28.778736948215183, ""residential"": 17.05629305465418}",19,37,0.6115266848341568,0.7211350113089962,4.262166958334726,3,['Basic'],"[""R464"", ""R180"", ""R452""]",0.33162881932681365,948
Kamanzi Emmanuel,driver586c724f@example.com,DL00949,30,49029.09,0.7224827892514603,0.8392998148834009,2.7357324708649795,0.9964128725745279,"{""highway"": 63.427693651628175, ""city"": 25.319562915244216, ""residential"": 19.707288025708305}",49,12,0.8654354070148798,0.742790237102017,3.9834776515435593,2,"['Basic', 'Advanced']","[""R060"", ""R172"", ""R195""]",0.4066080393532976,949
Uwase Jean,driver08a8a3ea@example.com,DL00950,118,3835.52,0.6255116412333167,0.9700795532374287,7.1665300300195485,0.7717129697117283,"{""highway"": 73.16491089114024, ""city"": 22.19756987126099, ""residential"": 24.948337721099026}",40,10,0.8541447181155023,0.7394990785599804,4.62222494359963,4,['Basic'],"[""R160"", ""R045"", ""R484""]",0.10670350832036123,950
Rwigema Thierry,driver5f02ff68@example.com,DL00951,100,3506.12,0.9346649552743651,0.924271898324134,10.683210725047676,0.8050081326069164,"{""highway"": 71.5415246958667, ""city"": 27.95969988492915, ""residential"": 24.14923626295586}",22,16,0.8072284460481404,0.9642409079400821,3.722307078533195,4,['Basic'],"[""R388"", ""R352"", ""R375""]",0.33494217821609845,951
Mugisha Claude,driverb1b2287d@example.com,DL00952,171,10708.03,0.9907897302022055,0.7564548886377613,16.978352162020858,0.9745228642105555,"{""highway"": 61.41487646969412, ""city"": 26.23504602482863, ""residential"": 21.512853338081072}",0,16,0.6624761646244982,0.9505691388740585,4.024042857876665,3,"['Basic', 'Advanced']","[""R164"", ""R256"", ""R015""]",0.39079413751486713,952
Munyaneza Alice,driver3e196d2b@example.com,DL00953,54,41116.55,0.6581258184406651,0.7356201855409796,3.101258214347956,0.9293736286567358,"{""highway"": 61.90642633509391, ""city"": 34.47079871548276, ""residential"": 23.746663978559116}",41,37,0.810774949487484,0.8764044113225296,4.098686359695088,2,['Basic'],"[""R432"", ""R287"", ""R469""]",0.2683328074805969,953
